"ID","PM Template Id","PM Template Name","Schedule Type","Starts on Date","End on Date","Time Zone","This Reoccurs Every (Number)","This Reoccurs Every (Days/Weeks/Years)","On Day(s) of week","On Day(s) of month","Creation Cadence Interval","Creation Cadence Frequency","Is Next Occurrence Based On Completion (Yes/No)","Last Work Order Due Date","Next Work Order Due Date","Next Trigger Date","Asset Id","Asset Name","Location Id","Location Name","Meter Id","Meter Name","Meter Condition (Every/Less Than/Greater Than/Exactly)","Meter Condition Value","Meter Due Frequency","Meter Due Interval","Primary Assignee Id","Primary Assignee Email","Additional Assignee IDs","Additional Assignee Emails","Team Id","Team Name","Schedule Paused (Yes/No)"
"68e919aed075c64874a47791","68e919aed075c64874a4778a","Monthly PM - MSI - I360s","calendar","10/10/2025 11:33 AM","","America/Chicago",1,"month(s)","","",1,"month(s)","yes","08/10/2026 10:00 AM","","","Dt7GnhfAJ8","PW038","sK4EYT3pXg","MSI-Museum of Science and Industry","","","",,"",,"yedcALmMjN","luper@pulseworks.com","vdz5ZYGpli","gmsi@pulseworksops.com","qB1HWqKD0B","Chicago ",""
"68e91adc04b5a72fa2830637","68e91adc04b5a72fa2830636","6 Months PMs - MSI - I360s","calendar","10/10/2025 11:37 AM","","America/Chicago",6,"month(s)","","",6,"month(s)","yes","09/19/2026 10:00 AM","","","4hvAasZkkp","PW008","sK4EYT3pXg","MSI-Museum of Science and Industry","","","",,"",,"yedcALmMjN","luper@pulseworks.com","ylBAU3AZYr, vdz5ZYGpli","maintenance@pulseworks.com, gmsi@pulseworksops.com","qB1HWqKD0B","Chicago ",""
"68e91adc04b5a72fa2830639","68e91adc04b5a72fa2830636","6 Months PMs - MSI - I360s","calendar","10/10/2025 11:38 AM","","America/Chicago",6,"month(s)","","",6,"month(s)","yes","09/19/2026 10:00 AM","","","o3E2TBOrfY","PW009","sK4EYT3pXg","MSI-Museum of Science and Industry","","","",,"",,"yedcALmMjN","luper@pulseworks.com","ylBAU3AZYr, vdz5ZYGpli","maintenance@pulseworks.com, gmsi@pulseworksops.com","qB1HWqKD0B","Chicago ",""
"68e91adc04b5a72fa283063b","68e91adc04b5a72fa2830636","6 Months PMs - MSI - I360s","calendar","10/10/2025 11:38 AM","","America/Chicago",6,"month(s)","","",6,"month(s)","yes","09/19/2026 10:00 AM","","","HaIuM1NEW3","PW037","sK4EYT3pXg","MSI-Museum of Science and Industry","","","",,"",,"yedcALmMjN","luper@pulseworks.com","ylBAU3AZYr, vdz5ZYGpli","maintenance@pulseworks.com, gmsi@pulseworksops.com","qB1HWqKD0B","Chicago ",""
"68e91adc04b5a72fa283063d","68e91adc04b5a72fa2830636","6 Months PMs - MSI - I360s","calendar","10/10/2025 11:38 AM","","America/Chicago",6,"month(s)","","",6,"month(s)","yes","09/19/2026 10:00 AM","","","Dt7GnhfAJ8","PW038","sK4EYT3pXg","MSI-Museum of Science and Industry","","","",,"",,"yedcALmMjN","luper@pulseworks.com","ylBAU3AZYr, vdz5ZYGpli","maintenance@pulseworks.com, gmsi@pulseworksops.com","qB1HWqKD0B","Chicago ",""
"68e9201fb2064f8f7be01396","68e9201fb2064f8f7be01395","6 Months PMs - SLSC - I360s","calendar","10/10/2025 12:00 PM","","America/New_York",6,"month(s)","","",6,"month(s)","yes","11/06/2026 08:00 AM","","","WPVHM1Pzcz","PW026","TWE6Y4gNnA","SLSC-St. Louis Science Center","","","",,"",,"ylBAU3AZYr","maintenance@pulseworks.com","","","","",""
"68e9201fb2064f8f7be01398","68e9201fb2064f8f7be01395","6 Months PMs - SLSC - I360s","calendar","10/10/2025 12:01 PM","","America/New_York",6,"month(s)","","",6,"month(s)","yes","11/06/2026 08:00 AM","","","BVQz5hesgk","PW027","TWE6Y4gNnA","SLSC-St. Louis Science Center","","","",,"",,"ylBAU3AZYr","maintenance@pulseworks.com","","","","",""
"68e920d26e5f5ed86063b8a6","68e920d26e5f5ed86063b8a5","Monthly PM - SLSC - I360s","calendar","10/10/2025 12:03 PM","","America/New_York",1,"month(s)","","",1,"month(s)","yes","06/06/2026 09:00 AM","","","WPVHM1Pzcz","PW026","TWE6Y4gNnA","SLSC-St. Louis Science Center","","","",,"",,"otsApyrEFw","slsc@pulseworksops.com","","","CGCg5KJWH9","SLSC",""
"68e920d26e5f5ed86063b8a8","68e920d26e5f5ed86063b8a5","Monthly PM - SLSC - I360s","calendar","10/10/2025 12:05 PM","","America/New_York",1,"month(s)","","",1,"month(s)","yes","06/06/2026 09:00 AM","","","BVQz5hesgk","PW027","TWE6Y4gNnA","SLSC-St. Louis Science Center","","","",,"",,"otsApyrEFw","slsc@pulseworksops.com","","","CGCg5KJWH9","SLSC",""
"68e937ea374887f134a80c12","68e937ea374887f134a80c11","Monthly PM - USAFM - I360s","calendar","10/10/2025 01:42 PM","","America/New_York",1,"month(s)","","",1,"month(s)","yes","10/10/2025 09:00 AM","","","d6xblPcX1g","PW001","HxYTdjKu4T","USAFM-National Museum of the United States Air Force","","","",,"",,"wTuzIPvEC8","nbuerschen@afmuseum.com","","","8S4yVkCDCH","USAFM",""
"68e937ea374887f134a80c14","68e937ea374887f134a80c11","Monthly PM - USAFM - I360s","calendar","10/10/2025 01:43 PM","","America/New_York",1,"month(s)","","",1,"month(s)","yes","10/10/2025 09:00 AM","","","8B6kLqknTN","PW006","HxYTdjKu4T","USAFM-National Museum of the United States Air Force","","","",,"",,"wTuzIPvEC8","nbuerschen@afmuseum.com","","","8S4yVkCDCH","USAFM",""
"68e937ea374887f134a80c16","68e937ea374887f134a80c11","Monthly PM - USAFM - I360s","calendar","10/10/2025 01:43 PM","","America/New_York",1,"month(s)","","",1,"month(s)","yes","10/10/2025 09:00 AM","","","GkDT5MKowy","PW011","HxYTdjKu4T","USAFM-National Museum of the United States Air Force","","","",,"",,"wTuzIPvEC8","nbuerschen@afmuseum.com","","","8S4yVkCDCH","USAFM",""
"68e93c65b0a6380b5a9a6cca","68e93c65b0a6380b5a9a6cc9","Monthly PM - Hazy - I360s","calendar","10/10/2025 02:00 PM","","America/New_York",1,"month(s)","","",1,"month(s)","yes","07/28/2026 09:00 AM","","","1V7Z8s6alx","PW019","IPAnfsuP1N","HAZY-Steven F. Udvar-Hazy Center","","","",,"",,"yV6pEAj4zw","mnorris@pulseworks.com","","","nipKATx7wP","DC",""
"68e93c65b0a6380b5a9a6ccc","68e93c65b0a6380b5a9a6cc9","Monthly PM - Hazy - I360s","calendar","10/10/2025 02:02 PM","","America/New_York",1,"month(s)","","",1,"month(s)","yes","08/02/2026 09:00 AM","","","Jr7bC5yopG","PW024","IPAnfsuP1N","HAZY-Steven F. Udvar-Hazy Center","","","",,"",,"yV6pEAj4zw","mnorris@pulseworks.com","","","nipKATx7wP","DC",""
"68e93c65b0a6380b5a9a6cce","68e93c65b0a6380b5a9a6cc9","Monthly PM - Hazy - I360s","calendar","10/10/2025 02:02 PM","","America/New_York",1,"month(s)","","",1,"month(s)","yes","07/27/2026 09:00 AM","","","GRTVrr5N8D","PW032","IPAnfsuP1N","HAZY-Steven F. Udvar-Hazy Center","","","",,"",,"yV6pEAj4zw","mnorris@pulseworks.com","","","nipKATx7wP","DC",""
"68e93c65b0a6380b5a9a6cd0","68e93c65b0a6380b5a9a6cc9","Monthly PM - Hazy - I360s","calendar","10/10/2025 02:02 PM","","America/New_York",1,"month(s)","","",1,"month(s)","yes","08/02/2026 09:00 AM","","","u6CAKf5pcJ","PW033","IPAnfsuP1N","HAZY-Steven F. Udvar-Hazy Center","","","",,"",,"yV6pEAj4zw","mnorris@pulseworks.com","","","nipKATx7wP","DC",""
"68e93d3cfbffb6a9743a5c02","68e93d3cfbffb6a9743a5c01","6 Months PMs - Hazy - I360s","calendar","10/13/2025 07:52 AM","","America/New_York",6,"month(s)","","",6,"month(s)","yes","12/28/2026 08:00 AM","","","1V7Z8s6alx","PW019","IPAnfsuP1N","HAZY-Steven F. Udvar-Hazy Center","","","",,"",,"yV6pEAj4zw","mnorris@pulseworks.com","ylBAU3AZYr","maintenance@pulseworks.com","nipKATx7wP","DC",""
"68e93d3cfbffb6a9743a5c04","68e93d3cfbffb6a9743a5c01","6 Months PMs - Hazy - I360s","calendar","10/13/2025 07:52 AM","","America/New_York",6,"month(s)","","",6,"month(s)","yes","01/02/2027 08:00 AM","","","Jr7bC5yopG","PW024","IPAnfsuP1N","HAZY-Steven F. Udvar-Hazy Center","","","",,"",,"yV6pEAj4zw","mnorris@pulseworks.com","ylBAU3AZYr","maintenance@pulseworks.com","nipKATx7wP","DC",""
"68e93d3cfbffb6a9743a5c06","68e93d3cfbffb6a9743a5c01","6 Months PMs - Hazy - I360s","calendar","10/13/2025 07:52 AM","","America/New_York",6,"month(s)","","",6,"month(s)","yes","12/27/2026 08:00 AM","","","GRTVrr5N8D","PW032","IPAnfsuP1N","HAZY-Steven F. Udvar-Hazy Center","","","",,"",,"yV6pEAj4zw","mnorris@pulseworks.com","ylBAU3AZYr","maintenance@pulseworks.com","nipKATx7wP","DC",""
"68e93d3cfbffb6a9743a5c08","68e93d3cfbffb6a9743a5c01","6 Months PMs - Hazy - I360s","calendar","10/13/2025 07:52 AM","","America/New_York",6,"month(s)","","",6,"month(s)","yes","01/02/2027 08:00 AM","","","u6CAKf5pcJ","PW033","IPAnfsuP1N","HAZY-Steven F. Udvar-Hazy Center","","","",,"",,"yV6pEAj4zw","mnorris@pulseworks.com","ylBAU3AZYr","maintenance@pulseworks.com","nipKATx7wP","DC",""
"6a18301cfaa9b6f23aa7765f","6a18301cfaa9b6f23aa7765e","Monthly PM - GLSC - 4DX","calendar","05/28/2026 08:59 AM","","America/New_York",1,"month(s)","","",1,"month(s)","yes","05/28/2026 09:00 AM","","","97i67a638t","4DXSH2-008","Tp3qWvDkEO","Great Lakes Science Center","","","",,"",,"D2I1MfsmQk","exhibitsstaff@glsc.org","","","","",""
"6a18327409d62a6c30fd0a4a","6a18327409d62a6c30fd0a49","Annual PM - GLSC - 4DX","calendar","05/28/2026 09:11 AM","","America/New_York",1,"year(s)","","",1,"year(s)","yes","05/28/2026 09:00 AM","","","97i67a638t","4DXSH2-008","Tp3qWvDkEO","Great Lakes Science Center","","","",,"",,"ylBAU3AZYr","maintenance@pulseworks.com","","","","",""
